GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,HOME_TEAM_WINS
2019-11-14,21900164,Final,1610612740,1610612746,2019,1610612740,132.0,1
2019-11-14,21900165,Final,1610612756,1610612737,2019,1610612756,128.0,1
2019-11-14,21900166,Final,1610612743,1610612751,2019,1610612743,101.0,1
2019-11-13,21900154,Final,1610612766,1610612763,2019,1610612766,117.0,0
2019-11-13,21900155,Final,1610612753,1610612755,2019,1610612753,112.0,1
2019-11-13,21900156,Final,1610612738,1610612764,2019,1610612738,140.0,1
2019-11-13,21900157,Final,1610612745,1610612746,2019,1610612745,102.0,1
2019-11-13,21900158,Final,1610612750,1610612759,2019,1610612750,129.0,1
2019-11-13,21900159,Final,1610612747,1610612744,2019,1610612747,120.0,1
2019-11-13,21900160,Final,1610612757,1610612761,2019,1610612757,106.0,0
2019-11-12,21900146,Final,1610612754,1610612760,2019,1610612754,111.0,1
2019-11-12,21900147,Final,1610612755,1610612739,2019,1610612755,98.0,1
2019-11-12,21900148,Final,1610612748,1610612765,2019,1610612748,117.0,1
2019-11-12,21900149,Final,1610612741,1610612752,2019,1610612741,120.0,1
2019-11-12,21900150,Final,1610612743,1610612737,2019,1610612743,121.0,0
2019-11-12,21900151,Final,1610612756,1610612747,2019,1610612756,115.0,0
2019-11-12,21900152,Final,1610612762,1610612751,2019,1610612762,119.0,1
2019-11-12,21900153,Final,1610612758,1610612757,2019,1610612758,107.0,1
2019-11-11,21900140,Final,1610612765,1610612750,2019,1610612765,114.0,0
2019-11-11,21900141,Final,1610612738,1610612742,2019,1610612738,116.0,1
2019-11-11,21900143,Final,1610612759,1610612763,2019,1610612759,109.0,0
2019-11-11,21900142,Final,1610612740,1610612745,2019,1610612740,116.0,0
2019-11-11,21900144,Final,1610612744,1610612762,2019,1610612744,108.0,0
2019-11-11,21900145,Final,1610612746,1610612761,2019,1610612746,98.0,1
2019-11-10,21900132,Final,1610612750,1610612743,2019,1610612750,98.0,0
2019-11-10,21900133,Final,1610612753,1610612754,2019,1610612753,102.0,0
2019-11-10,21900134,Final,1610612755,1610612766,2019,1610612755,114.0,1
2019-11-10,21900135,Final,1610612760,1610612749,2019,1610612760,119.0,0
2019-11-10,21900136,Final,1610612752,1610612739,2019,1610612752,87.0,0
2019-11-10,21900137,Final,1610612756,1610612751,2019,1610612756,138.0,1
2019-11-10,21900138,Final,1610612757,1610612737,2019,1610612757,124.0,1
2019-11-10,21900139,Final,1610612747,1610612761,2019,1610612747,104.0,0
2019-11-09,21900127,Final,1610612759,1610612738,2019,1610612759,115.0,0
2019-11-09,21900128,Final,1610612766,1610612740,2019,1610612766,110.0,0
2019-11-09,21900129,Final,1610612741,1610612745,2019,1610612741,94.0,0
2019-11-09,21900130,Final,1610612763,1610612742,2019,1610612763,122.0,0
2019-11-09,21900131,Final,1610612760,1610612744,2019,1610612760,114.0,1
2019-11-08,21900116,Final,1610612754,1610612765,2019,1610612754,112.0,1
2019-11-08,21900117,Final,1610612753,1610612763,2019,1610612753,118.0,1
2019-11-08,21900118,Final,1610612764,1610612739,2019,1610612764,100.0,0
2019-11-08,21900119,Final,1610612737,1610612758,2019,1610612737,109.0,0
2019-11-08,21900120,Final,1610612750,1610612744,2019,1610612750,125.0,1
2019-11-08,21900121,Final,1610612740,1610612761,2019,1610612740,104.0,0
2019-11-08,21900122,Final,1610612742,1610612752,2019,1610612742,102.0,0
2019-11-08,21900123,Final,1610612743,1610612755,2019,1610612743,100.0,1
2019-11-08,21900124,Final,1610612762,1610612749,2019,1610612762,103.0,1
2019-11-08,21900125,Final,1610612757,1610612751,2019,1610612757,115.0,0
2019-11-08,21900126,Final,1610612747,1610612748,2019,1610612747,95.0,1
2019-11-07,21900112,Final,1610612766,1610612738,2019,1610612766,87.0,0
2019-11-07,21900113,Final,1610612759,1610612760,2019,1610612759,121.0,1
2019-11-07,21900114,Final,1610612756,1610612748,2019,1610612756,108.0,0
2019-11-07,21900115,Final,1610612746,1610612757,2019,1610612746,107.0,1
2019-11-06,21900103,Final,1610612765,1610612752,2019,1610612765,122.0,1
2019-11-06,21900104,Final,1610612754,1610612764,2019,1610612754,121.0,1
2019-11-06,21900105,Final,1610612737,1610612741,2019,1610612737,93.0,0
2019-11-06,21900106,Final,1610612761,1610612758,2019,1610612761,124.0,1
2019-11-06,21900107,Final,1610612745,1610612744,2019,1610612745,129.0,1
2019-11-06,21900108,Final,1610612763,1610612750,2019,1610612763,137.0,1
2019-11-06,21900109,Final,1610612742,1610612753,2019,1610612742,107.0,1
2019-11-06,21900110,Final,1610612762,1610612755,2019,1610612762,106.0,1
2019-11-06,21900111,Final,1610612746,1610612749,2019,1610612746,124.0,0
2019-11-05,21900097,Final,1610612766,1610612754,2019,1610612766,122.0,1
2019-11-05,21900098,Final,1610612739,1610612738,2019,1610612739,113.0,0
2019-11-05,21900099,Final,1610612737,1610612759,2019,1610612737,108.0,1
2019-11-05,21900100,Final,1610612741,1610612747,2019,1610612741,112.0,0
2019-11-05,21900101,Final,1610612760,1610612753,2019,1610612760,102.0,1
2019-11-05,21900102,Final,1610612743,1610612748,2019,1610612743,109.0,1
2019-11-04,21900091,Final,1610612764,1610612765,2019,1610612764,115.0,1
2019-11-04,21900092,Final,1610612751,1610612740,2019,1610612751,135.0,1
2019-11-04,21900093,Final,1610612763,1610612745,2019,1610612763,100.0,0
2019-11-04,21900094,Final,1610612750,1610612749,2019,1610612750,106.0,0
2019-11-04,21900095,Final,1610612756,1610612755,2019,1610612756,114.0,1
2019-11-04,21900096,Final,1610612744,1610612757,2019,1610612744,127.0,1
2019-11-03,21900085,Final,1610612754,1610612741,2019,1610612754,108.0,1
2019-11-03,21900086,Final,1610612748,1610612745,2019,1610612748,129.0,1
2019-11-03,21900087,Final,1610612752,1610612758,2019,1610612752,92.0,0
2019-11-03,21900088,Final,1610612759,1610612747,2019,1610612759,96.0,0
2019-11-03,21900089,Final,1610612739,1610612742,2019,1610612739,111.0,0
2019-11-03,21900090,Final,1610612746,1610612762,2019,1610612746,105.0,1
2019-11-02,21900077,Final,1610612760,1610612740,2019,1610612760,115.0,1
2019-11-02,21900078,Final,1610612765,1610612751,2019,1610612765,113.0,1
2019-11-02,21900079,Final,1610612753,1610612743,2019,1610612753,87.0,0
2019-11-02,21900080,Final,1610612764,1610612750,2019,1610612764,109.0,0
2019-11-02,21900081,Final,1610612763,1610612756,2019,1610612763,105.0,0
2019-11-02,21900082,Final,1610612749,1610612761,2019,1610612749,115.0,1
2019-11-02,21900083,Final,1610612744,1610612766,2019,1610612744,87.0,0
2019-11-02,21900084,Final,1610612757,1610612755,2019,1610612757,128.0,0
2019-11-01,21900069,Final,1610612751,1610612745,2019,1610612751,123.0,1
2019-11-01,21900070,Final,1610612754,1610612739,2019,1610612754,102.0,1
2019-11-01,21900071,Final,1610612753,1610612749,2019,1610612753,91.0,0
2019-11-01,21900072,Final,1610612738,1610612752,2019,1610612738,104.0,1
2019-11-01,21900073,Final,1610612741,1610612765,2019,1610612741,112.0,1
2019-11-01,21900074,Final,1610612742,1610612747,2019,1610612742,110.0,0
2019-11-01,21900075,Final,1610612758,1610612762,2019,1610612758,102.0,1
2019-11-01,21900076,Final,1610612744,1610612759,2019,1610612744,110.0,0
2019-10-31,21900066,Final,1610612737,1610612748,2019,1610612737,97.0,0
2019-10-31,21900067,Final,1610612740,1610612743,2019,1610612740,122.0,1
2019-10-31,21900068,Final,1610612746,1610612759,2019,1610612746,103.0,1
2019-10-30,21900055,Final,1610612739,1610612741,2019,1610612739,117.0,1
2019-10-30,21900056,Final,1610612753,1610612752,2019,1610612753,95.0,1
2019-10-30,21900057,Final,1610612755,1610612750,2019,1610612755,117.0,1
2019-10-30,21900058,Final,1610612738,1610612749,2019,1610612738,116.0,1
2019-10-30,21900059,Final,1610612751,1610612754,2019,1610612751,108.0,0
2019-10-30,21900060,Final,1610612761,1610612765,2019,1610612761,125.0,1
2019-10-30,21900061,Final,1610612764,1610612745,2019,1610612764,158.0,0
2019-10-30,21900062,Final,1610612760,1610612757,2019,1610612760,99.0,0
2019-10-30,21900063,Final,1610612762,1610612746,2019,1610612762,110.0,1
2019-10-30,21900064,Final,1610612758,1610612766,2019,1610612758,111.0,0
2019-10-30,21900065,Final,1610612744,1610612756,2019,1610612744,110.0,0
2019-10-29,21900052,Final,1610612748,1610612737,2019,1610612748,112.0,1
2019-10-29,21900053,Final,1610612743,1610612742,2019,1610612743,106.0,0
2019-10-29,21900054,Final,1610612747,1610612763,2019,1610612747,120.0,1
2019-10-28,21900041,Final,1610612765,1610612754,2019,1610612765,96.0,1
2019-10-28,21900042,Final,1610612752,1610612741,2019,1610612752,105.0,1
2019-10-28,21900043,Final,1610612737,1610612755,2019,1610612737,103.0,0
2019-10-28,21900044,Final,1610612761,1610612753,2019,1610612761,104.0,1
2019-10-28,21900045,Final,1610612745,1610612760,2019,1610612745,116.0,1
2019-10-28,21900046,Final,1610612749,1610612739,2019,1610612749,129.0,1
2019-10-28,21900047,Final,1610612740,1610612744,2019,1610612740,123.0,0
2019-10-28,21900048,Final,1610612759,1610612757,2019,1610612759,113.0,1
2019-10-28,21900049,Final,1610612756,1610612762,2019,1610612756,95.0,0
2019-10-28,21900050,Final,1610612758,1610612743,2019,1610612758,94.0,0
2019-10-28,21900051,Final,1610612746,1610612766,2019,1610612746,111.0,1
2019-10-27,21900036,Final,1610612760,1610612744,2019,1610612760,120.0,1
2019-10-27,21900037,Final,1610612763,1610612751,2019,1610612763,134.0,1
2019-10-27,21900038,Final,1610612742,1610612757,2019,1610612742,119.0,0
2019-10-27,21900039,Final,1610612750,1610612748,2019,1610612750,116.0,1
2019-10-27,21900040,Final,1610612747,1610612766,2019,1610612747,120.0,1
2019-10-26,21900026,Final,1610612749,1610612748,2019,1610612749,126.0,0
2019-10-26,21900027,Final,1610612765,1610612755,2019,1610612765,111.0,0
2019-10-26,21900028,Final,1610612737,1610612753,2019,1610612737,103.0,1
2019-10-26,21900029,Final,1610612752,1610612738,2019,1610612752,95.0,0
2019-10-26,21900030,Final,1610612739,1610612754,2019,1610612739,110.0,1
2019-10-26,21900031,Final,1610612741,1610612761,2019,1610612741,84.0,0
2019-10-26,21900032,Final,1610612745,1610612740,2019,1610612745,126.0,1
2019-10-26,21900033,Final,1610612759,1610612764,2019,1610612759,124.0,1
2019-10-26,21900034,Final,1610612762,1610612758,2019,1610612762,113.0,1
2019-10-26,21900035,Final,1610612756,1610612746,2019,1610612756,130.0,1
2019-10-25,21900017,Final,1610612738,1610612761,2019,1610612738,112.0,1
2019-10-25,21900018,Final,1610612766,1610612750,2019,1610612766,99.0,0
2019-10-25,21900019,Final,1610612751,1610612752,2019,1610612751,113.0,1
2019-10-25,21900020,Final,1610612763,1610612741,2019,1610612763,102.0,0
2019-10-25,21900021,Final,1610612740,1610612742,2019,1610612740,116.0,0
2019-10-25,21900022,Final,1610612760,1610612764,2019,1610612760,85.0,0
2019-10-25,21900023,Final,1610612743,1610612756,2019,1610612743,108.0,1
2019-10-25,21900024,Final,1610612758,1610612757,2019,1610612758,112.0,0
2019-10-25,21900025,Final,1610612747,1610612762,2019,1610612747,95.0,1
2019-10-24,21900014,Final,1610612765,1610612737,2019,1610612765,100.0,0
2019-10-24,21900015,Final,1610612745,1610612749,2019,1610612745,111.0,0
2019-10-24,21900016,Final,1610612744,1610612746,2019,1610612744,122.0,0
2019-10-23,21900003,Final,1610612766,1610612741,2019,1610612766,126.0,1
2019-10-23,21900004,Final,1610612754,1610612765,2019,1610612754,110.0,0
2019-10-23,21900005,Final,1610612753,1610612739,2019,1610612753,94.0,1
2019-10-23,21900006,Final,1610612751,1610612750,2019,1610612751,126.0,0
2019-10-23,21900007,Final,1610612748,1610612763,2019,1610612748,120.0,1
2019-10-23,21900008,Final,1610612755,1610612738,2019,1610612755,107.0,1
2019-10-23,21900009,Final,1610612742,1610612764,2019,1610612742,108.0,1
2019-10-23,21900010,Final,1610612759,1610612752,2019,1610612759,120.0,1
2019-10-23,21900011,Final,1610612762,1610612760,2019,1610612762,100.0,1
2019-10-23,21900012,Final,1610612756,1610612758,2019,1610612756,124.0,1
2019-10-23,21900013,Final,1610612757,1610612743,2019,1610612757,100.0,0
2019-10-22,21900001,Final,1610612761,1610612740,2019,1610612761,130.0,1
2019-10-22,21900002,Final,1610612746,1610612747,2019,1610612746,112.0,1
